time,DG-FOM,DG-POD ell=10,DG-POD ell=20,DG-POD ell=50,DG-POD ell=100,DG-POD ell=200
4.411875000000e+00,3.367274479688e-03,3.103607255813e-03,3.559296543038e-03,3.072751899779e-03,3.254013886614e-03,3.752039070945e-03
4.412500000000e+00,4.066198691004e-03,3.661887892625e-03,3.483800947802e-03,3.809179175039e-03,4.097310805467e-03,3.969017668470e-03
4.413125000000e+00,4.623623299399e-03,4.202394692510e-03,3.378849688425e-03,4.048237219580e-03,4.841384477585e-03,3.635575345196e-03
4.413750000000e+00,3.467389628390e-03,4.705306991644e-03,3.539625576090e-03,3.795483436542e-03,4.214125362476e-03,3.072222297733e-03
4.414375000000e+00,4.751679293970e-03,5.150820863417e-03,4.137058633040e-03,3.953915648201e-03,2.993003830597e-03,4.580886125281e-03
4.415000000000e+00,4.623986671891e-03,5.522390977255e-03,5.125655870407e-03,5.098294228066e-03,3.680004613400e-03,4.856050312848e-03
4.415625000000e+00,5.134846424500e-03,5.809656483069e-03,6.252911671532e-03,6.616849544236e-03,6.112739998007e-03,6.100877470256e-03
4.416250000000e+00,6.671330267082e-03,6.010364085828e-03,7.167575813505e-03,7.436370272169e-03,7.732440167519e-03,6.818944856369e-03
4.416875000000e+00,7.640615758236e-03,6.130802335879e-03,7.576140486000e-03,7.300679950507e-03,7.909537389113e-03,6.660054347622e-03
4.417500000000e+00,7.549979680761e-03,6.184583727826e-03,7.373811815772e-03,6.866855778764e-03,7.670004919450e-03,8.156199535121e-03
4.418125000000e+00,6.864380316386e-03,6.189981190342e-03,6.689179607879e-03,6.645511860992e-03,6.963896878429e-03,8.033515850223e-03
4.418750000000e+00,6.414655984294e-03,6.166356286348e-03,5.823929035069e-03,6.391181323889e-03,5.861741632384e-03,5.621364066264e-03
4.419375000000e+00,5.927562071183e-03,6.130429480545e-03,5.118980636344e-03,5.721386229027e-03,5.490763641394e-03,4.809619565092e-03
4.420000000000e+00,5.638020411942e-03,6.093186732925e-03,4.811670849626e-03,4.895667092214e-03,5.576229954499e-03,5.559433223648e-03
4.420625000000e+00,4.984446595273e-03,6.058079453911e-03,4.949317733567e-03,4.566113043415e-03,4.838179004904e-03,4.747903503852e-03
4.421250000000e+00,4.118452636118e-03,6.020887060516e-03,5.393776516757e-03,4.929251524183e-03,4.219620358944e-03,5.539082870864e-03
4.421875000000e+00,5.262207052575e-03,5.971239071612e-03,5.906051255876e-03,5.537497659957e-03,5.347365715664e-03,6.155847075956e-03
4.422500000000e+00,6.369888955909e-03,5.895422969021e-03,6.263021871742e-03,5.933138467703e-03,6.852462405046e-03,4.989568672045e-03
4.423125000000e+00,5.927987387287e-03,5.779820769174e-03,6.347741580141e-03,6.077394460445e-03,6.593721872606e-03,5.537007095242e-03
4.423750000000e+00,5.854505091033e-03,5.614186731741e-03,6.174084877916e-03,6.053189788342e-03,5.454940904875e-03,6.449126657748e-03
4.424375000000e+00,5.972784765074e-03,5.394030308904e-03,5.843813285812e-03,5.747722893196e-03,5.112355434236e-03,5.989263899042e-03
4.425000000000e+00,5.133690809802e-03,5.121588962086e-03,5.468855132444e-03,5.141443881166e-03,4.870960169071e-03,4.371662123539e-03
4.425625000000e+00,3.607921254371e-03,4.805211979818e-03,5.105830170681e-03,4.645427518849e-03,3.979515017547e-03,4.268371661912e-03
4.426250000000e+00,3.786323128413e-03,4.457349174253e-03,4.737565275134e-03,4.693311181132e-03,3.914670578960e-03,3.946909819338e-03
4.426875000000e+00,5.142187479516e-03,4.091659648396e-03,4.306070879737e-03,5.025366050683e-03,5.418910685169e-03,4.365769039438e-03
4.427500000000e+00,4.879502882261e-03,3.719950899127e-03,3.771010884835e-03,4.830817285213e-03,6.264406241042e-03,5.843900882501e-03
4.428125000000e+00,4.336939254609e-03,3.349683024632e-03,3.154155047162e-03,3.781553470979e-03,4.721684301767e-03,4.440794178999e-03
4.428750000000e+00,4.051109282033e-03,2.982623193530e-03,2.540587106713e-03,2.564740619781e-03,2.592252480504e-03,3.465529940467e-03
4.429375000000e+00,2.246040620776e-03,2.614949581695e-03,2.034831414292e-03,2.055323933227e-03,2.095343413335e-03,2.485669700055e-03
4.430000000000e+00,2.680541733981e-03,2.238751476963e-03,1.698255804412e-03,2.179089790558e-03,2.304552726726e-03,2.410467838586e-03
4.430625000000e+00,1.689956660410e-03,1.844538095434e-03,1.506564884964e-03,2.044966525313e-03,1.574191901978e-03,2.546426584954e-03
4.431250000000e+00,1.213727292015e-03,1.424132468823e-03,1.355497241014e-03,1.190707320467e-03,7.735378643145e-04,2.987541543745e-04
4.431875000000e+00,1.106084128010e-03,9.732438831273e-04,1.114900489052e-03,2.096599073934e-04,9.121844853062e-04,1.213512702476e-04
4.432500000000e+00,-8.564832443664e-04,4.931007483741e-04,7.021553933727e-04,-1.141561558152e-04,6.300007773508e-04,2.658855799745e-04
4.433125000000e+00,-1.068089818534e-03,-9.237949704184e-06,1.325221598749e-04,6.917221201814e-05,-7.406536797003e-04,-6.450244198325e-04
4.433750000000e+00,-3.601228717246e-04,-5.219491600399e-04,-4.851477171768e-04,-1.128762746570e-04,-1.313561262478e-03,-5.248682523595e-04
4.434375000000e+00,-1.257415722469e-04,-1.030612262866e-03,-1.008921766545e-03,-1.000775957643e-03,-6.406735270425e-04,-6.125877792918e-04
4.435000000000e+00,-1.891337601698e-03,-1.520935212118e-03,-1.349328707779e-03,-1.873467718623e-03,-9.915535636326e-04,-1.646012345692e-03
4.435625000000e+00,-2.223863144683e-03,-1.981372980794e-03,-1.531758560508e-03,-1.913534050985e-03,-2.536375538994e-03,-1.765078805564e-03
4.436250000000e+00,-1.339169910014e-03,-2.405009136741e-03,-1.696919629505e-03,-1.374251066675e-03,-2.646105506804e-03,-1.792829637324e-03
4.436875000000e+00,-2.102410821829e-03,-2.790264042209e-03,-2.032583655676e-03,-1.364937944245e-03,-1.318177007763e-03,-2.555759739975e-03
4.437500000000e+00,-2.572467589015e-03,-3.140291916959e-03,-2.668043311815e-03,-2.505613480852e-03,-1.525416811685e-03,-2.184751028542e-03
4.438125000000e+00,-3.614837714827e-03,-3.461259582990e-03,-3.586308067241e-03,-4.167509760574e-03,-3.682414998631e-03,-3.250483890358e-03
4.438750000000e+00,-5.073912085625e-03,-3.759980201678e-03,-4.604250037567e-03,-5.221312620659e-03,-5.250747150773e-03,-4.746996386548e-03
4.439375000000e+00,-4.739650295082e-03,-4.041536154140e-03,-5.438591178326e-03,-5.298537842046e-03,-5.403328632950e-03,-5.106008224806e-03
4.440000000000e+00,-5.297468561057e-03,-4.307526207597e-03,-5.831560006023e-03,-5.021043211922e-03,-5.367935507441e-03,-5.989636341458e-03
4.440625000000e+00,-5.325323017135e-03,-4.555412324049e-03,-5.676997152227e-03,-5.049741353178e-03,-5.349856197029e-03,-5.929610862966e-03
4.441250000000e+00,-4.489277948852e-03,-4.779159597006e-03,-5.083561118347e-03,-5.259430400041e-03,-4.789139590717e-03,-4.751369873798e-03
4.441875000000e+00,-5.221150943851e-03,-4.971027884110e-03,-4.339910179089e-03,-5.062040943539e-03,-4.159513840440e-03,-3.700810746126e-03
4.442500000000e+00,-5.472427662817e-03,-5.124068423125e-03,-3.794021550736e-03,-4.363301176802e-03,-4.128801916294e-03,-3.560516446123e-03
4.443125000000e+00,-3.378934577519e-03,-5.234679319642e-03,-3.701613853218e-03,-3.843050198350e-03,-4.424684820164e-03,-4.629554828428e-03
4.443750000000e+00,-3.703616468380e-03,-5.304531449545e-03,-4.115138062900e-03,-4.159623099436e-03,-4.694103512341e-03,-5.705311752627e-03
4.444375000000e+00,-4.654003473354e-03,-5.341304467554e-03,-4.866170631079e-03,-5.095335265905e-03,-5.154855041402e-03,-4.403574706500e-03
4.445000000000e+00,-5.404333288290e-03,-5.357943353279e-03,-5.649171018931e-03,-5.768140483848e-03,-5.880796733684e-03,-4.278016540286e-03
4.445625000000e+00,-6.415688003960e-03,-5.370496370582e-03,-6.165688735038e-03,-5.677054424621e-03,-6.334886336889e-03,-6.375256354155e-03
4.446250000000e+00,-6.324543400083e-03,-5.394942425584e-03,-6.259539248916e-03,-5.254313482094e-03,-6.034262326477e-03,-6.647563397625e-03
4.446875000000e+00,-5.947668115854e-03,-5.443676175333e-03,-5.979257273818e-03,-5.216124960958e-03,-5.386505429935e-03,-6.280278503991e-03
4.447500000000e+00,-5.147072172552e-03,-5.522429086379e-03,-5.540968063805e-03,-5.586222769278e-03,-5.196370869811e-03,-5.603586488124e-03
4.448125000000e+00,-5.746602032369e-03,-5.628335245473e-03,-5.213852442129e-03,-5.721634426381e-03,-5.263952165233e-03,-5.537749530515e-03
4.448750000000e+00,-5.356669898276e-03,-5.749615537733e-03,-5.186993548865e-03,-5.314896403766e-03,-4.758846090290e-03,-4.243026248472e-03
4.449375000000e+00,-4.475698796152e-03,-5.867005563211e-03,-5.482747386615e-03,-4.961666882286e-03,-4.209817708733e-03,-3.689342097923e-03
4.450000000000e+00,-5.166194862319e-03,-5.956671102624e-03,-5.955735345611e-03,-5.417815216572e-03,-5.082449890417e-03,-6.586599555696e-03
4.450625000000e+00,-6.447167795631e-03,-5.994028083442e-03,-6.372374529591e-03,-6.497049013068e-03,-7.064908695511e-03,-6.987157198365e-03
4.451250000000e+00,-6.607609419806e-03,-5.957687383209e-03,-6.526481705792e-03,-7.158122647234e-03,-8.111533748780e-03,-6.492857763178e-03
4.451875000000e+00,-7.096335487723e-03,-5.832723687504e-03,-6.331543441205e-03,-6.758180675947e-03,-7.317089889907e-03,-6.121199721775e-03
4.452500000000e+00,-6.371024210573e-03,-5.612626295392e-03,-5.846107289975e-03,-5.816223192126e-03,-5.712815303300e-03,-6.476238448509e-03
4.453125000000e+00,-5.557964983344e-03,-5.299590631497e-03,-5.225711082903e-03,-5.257994587966e-03,-4.604409372269e-03,-6.648553886797e-03
4.453750000000e+00,-5.271671620524e-03,-4.903181738830e-03,-4.632673761678e-03,-5.195617091660e-03,-4.498412462600e-03,-4.209142861862e-03
4.454375000000e+00,-4.328473655486e-03,-4.437758449072e-03,-4.154213295425e-03,-4.916892003658e-03,-4.807403946360e-03,-4.101232801863e-03
4.455000000000e+00,-3.674441369194e-03,-3.919306832744e-03,-3.770782375685e-03,-4.023749495140e-03,-4.274452069067e-03,-3.852046226836e-03
4.455625000000e+00,-3.265291764904e-03,-3.362435215676e-03,-3.386325325063e-03,-3.037086451443e-03,-2.828034932523e-03,-3.149216014895e-03
4.456250000000e+00,-2.063646392398e-03,-2.778209200570e-03,-2.897698541711e-03,-2.600847775352e-03,-2.055580736268e-03,-3.157332157161e-03
4.456875000000e+00,-1.820606758592e-03,-2.173274555590e-03,-2.260635058125e-03,-2.478022523959e-03,-2.508966230802e-03,-2.130293226992e-03
4.457500000000e+00,-2.531170416022e-03,-1.550386112217e-03,-1.514541023813e-03,-1.838247231455e-03,-2.540378134557e-03,-1.999153255437e-03
4.458125000000e+00,-9.117523143455e-04,-9.101122714396e-04,-7.542974597718e-04,-4.534004334669e-04,-1.099719392651e-03,-5.481507288314e-04
4.458750000000e+00,2.820854379152e-04,-2.532010277084e-04,-6.881700552810e-05,9.055966575976e-04,7.222580859081e-04,7.240121867143e-04
4.459375000000e+00,5.653260004531e-04,4.170584162497e-04,5.147069697794e-04,1.436156280910e-03,1.724268929498e-03,7.300732454475e-04
4.460000000000e+00,2.535844949231e-03,1.093129924927e-03,1.045894380198e-03,1.288101212617e-03,1.871754411368e-03,1.724533730427e-03
4.460625000000e+00,2.151557732275e-03,1.762657452558e-03,1.615307427829e-03,1.275159626761e-03,1.553635965595e-03,2.062675721376e-03
4.461250000000e+00,1.614326200195e-03,2.409211659229e-03,2.288377317383e-03,1.847640219147e-03,1.407461718776e-03,2.792127202897e-03
4.461875000000e+00,3.106397406371e-03,3.014209900101e-03,3.049341575370e-03,2.747739393206e-03,2.201792398172e-03,3.177601896843e-03
4.462500000000e+00,2.665189767286e-03,3.559569372889e-03,3.791594179999e-03,3.588539690964e-03,3.757659723118e-03,1.501261165232e-03
4.463125000000e+00,4.207750589380e-03,4.030470208100e-03,4.365211698060e-03,4.298969487817e-03,4.994963106048e-03,3.231034044318e-03
4.463750000000e+00,4.965851228286e-03,4.417577551038e-03,4.658917863682e-03,4.857120395711e-03,5.315785835441e-03,6.016401639450e-03
4.464375000000e+00,5.058317353477e-03,4.718205173299e-03,4.671336976263e-03,5.011014677268e-03,4.935194047014e-03,4.898942318851e-03
4.465000000000e+00,4.106577696495e-03,4.936164191459e-03,4.528499350466e-03,4.639166770565e-03,4.310195576691e-03,4.766333991074e-03
4.465625000000e+00,4.471932532871e-03,5.080364082372e-03,4.431416452074e-03,4.180502248140e-03,3.997879484266e-03,4.537991154852e-03
4.466250000000e+00,5.164062671237e-03,5.162539021993e-03,4.555528616136e-03,4.267954303316e-03,4.353228345334e-03,4.781850807601e-03
4.466875000000e+00,5.432367023375e-03,5.194684609505e-03,4.952498541393e-03,4.933616921207e-03,5.129490916657e-03,6.073606015163e-03
4.467500000000e+00,5.713389558626e-03,5.186855208943e-03,5.507858091131e-03,5.560159693447e-03,5.847031634913e-03,5.187823564989e-03
4.468125000000e+00,5.922995208619e-03,5.145873437963e-03,5.982281871040e-03,5.719726830958e-03,6.124692979760e-03,5.754725367894e-03
4.468750000000e+00,6.045731479777e-03,5.075264138047e-03,6.122020697250e-03,5.669187712365e-03,5.700592514901e-03,5.446534998593e-03
4.469375000000e+00,4.622661232063e-03,4.976403750401e-03,5.786919227965e-03,5.747930545863e-03,4.959740799135e-03,4.440190291843e-03
4.470000000000e+00,4.731928035993e-03,4.850551558395e-03,5.032259288769e-03,5.639287897076e-03,4.690645518315e-03,5.822352399284e-03
4.470625000000e+00,4.027173253414e-03,4.701182608030e-03,4.100815185301e-03,4.763511812894e-03,4.626060392042e-03,5.238516209449e-03
4.471250000000e+00,4.538071112239e-03,4.535936141690e-03,3.324730771867e-03,3.348867064658e-03,3.848954246249e-03,2.870798806966e-03
4.471875000000e+00,3.117571367034e-03,4.367557440454e-03,2.981646874209e-03,2.521533656720e-03,2.874668449679e-03,2.550487089084e-03
4.472500000000e+00,2.732648154749e-03,4.213433436660e-03,3.173119534637e-03,3.027734313314e-03,3.030579521496e-03,3.520787228481e-03
4.473125000000e+00,3.929568312117e-03,4.093653053380e-03,3.783437403671e-03,4.242383515944e-03,4.095963336699e-03,3.453608005090e-03
4.473750000000e+00,4.637879197161e-03,4.027884699662e-03,4.538097522801e-03,4.899931507664e-03,4.832433847865e-03,4.618968653935e-03
4.474375000000e+00,4.883314892793e-03,4.031669723232e-03,5.132797076683e-03,4.649525110237e-03,4.846905716395e-03,5.392688303441e-03
4.475000000000e+00,4.630008881309e-03,4.112907670371e-03,5.370093253008e-03,4.357916879654e-03,4.402593914097e-03,4.372757526334e-03
4.475625000000e+00,3.791598191119e-03,4.269312261989e-03,5.238614197148e-03,4.786039683714e-03,4.025880703375e-03,4.696835536559e-03
4.476250000000e+00,5.192014188747e-03,4.487441836010e-03,4.899588658947e-03,5.496959065754e-03,4.551955553603e-03,4.984114200717e-03
4.476875000000e+00,6.104136927248e-03,4.743592147770e-03,4.591958470588e-03,5.496511169081e-03,5.672152137734e-03,5.095190625812e-03
4.477500000000e+00,4.352510559818e-03,5.006453537981e-03,4.506766220112e-03,4.685890789788e-03,5.804698785518e-03,4.833850182188e-03
4.478125000000e+00,5.237246677290e-03,5.241065931423e-03,4.694265482391e-03,4.098669352755e-03,5.003555102431e-03,4.721332323971e-03
4.478750000000e+00,4.921128717962e-03,5.413337508175e-03,5.047699056142e-03,4.584098178004e-03,5.005579055053e-03,5.848641879415e-03
4.479375000000e+00,4.876687371942e-03,5.494286435068e-03,5.366926902540e-03,5.697365147545e-03,5.639776389989e-03,5.444492657207e-03
4.480000000000e+00,6.321510769617e-03,5.463242598962e-03,5.464586929877e-03,6.233152825021e-03,5.371597196489e-03,4.790939662451e-03
4.480625000000e+00,5.599369560876e-03,5.309488083591e-03,5.257930688547e-03,5.651254547838e-03,4.788708390819e-03,5.657624332327e-03
4.481250000000e+00,4.846220778519e-03,5.032163681437e-03,4.800076099447e-03,4.572912288588e-03,4.893375873349e-03,5.447187653296e-03
4.481875000000e+00,3.830421794999e-03,4.638642553598e-03,4.238408866978e-03,3.861215455729e-03,4.330002651187e-03,4.389413235057e-03
4.482500000000e+00,2.465643514117e-03,4.141885126494e-03,3.726561657241e-03,3.604969120339e-03,2.677025257383e-03,3.139109325754e-03
4.483125000000e+00,3.883539011280e-03,3.557470996590e-03,3.339347100352e-03,3.262861642866e-03,2.263832290387e-03,1.631265540977e-03
4.483750000000e+00,2.497731426580e-03,2.901015664683e-03,3.035801286416e-03,2.586133144223e-03,3.318814738135e-03,2.059670759345e-03
4.484375000000e+00,2.480265116598e-03,2.186524788065e-03,2.687489034992e-03,1.982479426818e-03,3.062432981367e-03,2.714179069732e-03
4.485000000000e+00,1.344125980261e-03,1.425958445365e-03,2.153356091140e-03,1.858336706494e-03,1.501384053285e-03,3.050102159748e-03
4.485625000000e+00,9.733197166491e-04,6.299438789907e-04,1.358271415914e-03,1.891816240949e-03,1.323665435618e-03,2.152787016174e-03
4.486250000000e+00,1.333639088167e-03,-1.907298108723e-04,3.325978986650e-04,1.280085556538e-03,1.819748123623e-03,-3.577256561467e-04
4.486875000000e+00,-4.812656616203e-04,-1.023403069191e-03,-8.063324562164e-04,-2.869096346243e-04,1.321317416038e-04,-4.730035209445e-04
4.487500000000e+00,-1.382783176556e-03,-1.852241405983e-03,-1.916817484336e-03,-2.155831728457e-03,-2.615949497794e-03,-1.682018142860e-03
4.488125000000e+00,-2.606891284691e-03,-2.657841148734e-03,-2.901375615953e-03,-3.384932388538e-03,-3.284687502261e-03,-2.917157924442e-03
4.488750000000e+00,-3.382318842126e-03,-3.418007394732e-03,-3.741541192818e-03,-3.779305792211e-03,-2.632956726543e-03,-2.451627991177e-03
4.489375000000e+00,-4.274076977306e-03,-4.109651829573e-03,-4.480298071690e-03,-4.027046767674e-03,-3.429489860870e-03,-4.411207227346e-03
4.490000000000e+00,-4.919969090072e-03,-4.711452825388e-03,-5.165379326500e-03,-4.783338485003e-03,-5.370780929975e-03,-5.781624793115e-03
4.490625000000e+00,-6.041425765087e-03,-5.206700883577e-03,-5.790688357229e-03,-5.865889301162e-03,-6.467225640098e-03,-5.363289465087e-03
4.491250000000e+00,-5.873232619694e-03,-5.585674711574e-03,-6.275303771474e-03,-6.560836172552e-03,-6.698658332038e-03,-5.468402304269e-03
4.491875000000e+00,-7.370136521715e-03,-5.846977848961e-03,-6.498105234128e-03,-6.576004626705e-03,-6.921256693940e-03,-6.834309794786e-03
4.492500000000e+00,-6.372889072558e-03,-5.997493608290e-03,-6.372658737359e-03,-6.336874173948e-03,-6.710252007062e-03,-7.004596828872e-03
4.493125000000e+00,-5.748264929268e-03,-6.050932572959e-03,-5.920501941865e-03,-6.256432544152e-03,-5.745672696505e-03,-6.673953128853e-03
4.493750000000e+00,-5.600821909750e-03,-6.025275205246e-03,-5.297066523343e-03,-6.073477447596e-03,-5.108162900128e-03,-6.495969601650e-03
4.494375000000e+00,-5.981101803758e-03,-5.939671940577e-03,-4.746790913096e-03,-5.286624598509e-03,-5.272829999599e-03,-4.351577148732e-03
4.495000000000e+00,-4.780882794907e-03,-5.811490222675e-03,-4.501613627872e-03,-4.124815011696e-03,-4.929487139357e-03,-3.781084514433e-03
4.495625000000e+00,-3.197575880901e-03,-5.654159846224e-03,-4.670030359227e-03,-3.604131885509e-03,-3.712370133325e-03,-4.353514613588e-03
4.496250000000e+00,-4.901730638975e-03,-5.476272245675e-03,-5.173811983744e-03,-4.391277508285e-03,-3.773836587761e-03,-4.693273715371e-03
4.496875000000e+00,-5.566304984900e-03,-5.282081941395e-03,-5.769507348355e-03,-5.892468667388e-03,-6.143964763809e-03,-5.492306465768e-03
4.497500000000e+00,-6.499625303988e-03,-5.073212734360e-03,-6.150941308933e-03,-6.809715743996e-03,-8.041299820679e-03,-6.824052831578e-03
4.498125000000e+00,-6.209620690740e-03,-4.851070920214e-03,-6.087557010966e-03,-6.504365062289e-03,-6.899738367591e-03,-6.702845872918e-03
4.498750000000e+00,-5.819992404368e-03,-4.619286152026e-03,-5.533183213832e-03,-5.477478058593e-03,-4.400778028385e-03,-4.789081826042e-03
4.499375000000e+00,-4.120902588236e-03,-4.385483101271e-03,-4.651894281727e-03,-4.521487112173e-03,-3.310943984263e-03,-5.109243834909e-03
4.500000000000e+00,-3.170893326677e-03,-4.161840158106e-03,-3.746881128613e-03,-3.832826825069e-03,-3.367266987234e-03,-4.067992354110e-03
4.500625000000e+00,-3.060719842868e-03,-3.964180558126e-03,-3.125357224069e-03,-3.202577563432e-03,-3.248102807873e-03,-1.875088197150e-03
4.501250000000e+00,-3.166059072238e-03,-3.809699035186e-03,-2.963808127114e-03,-2.731299842249e-03,-3.267157415100e-03,-1.875089221781e-03
4.501875000000e+00,-3.777700956678e-03,-3.713768813590e-03,-3.237464665052e-03,-2.847829145069e-03,-3.754395584898e-03,-3.544871161101e-03
4.502500000000e+00,-3.629791287494e-03,-3.686517885338e-03,-3.745869203537e-03,-3.619162170081e-03,-3.990780667449e-03,-4.924368743730e-03
4.503125000000e+00,-3.668203884060e-03,-3.729950907019e-03,-4.218966987843e-03,-4.476644805715e-03,-3.964568902633e-03,-4.169962966115e-03
4.503750000000e+00,-4.601828554587e-03,-3.836301127390e-03,-4.449206557999e-03,-4.832481203873e-03,-4.326270103164e-03,-4.489777954993e-03
4.504375000000e+00,-4.252330408512e-03,-3.988045056470e-03,-4.384096883418e-03,-4.697031140067e-03,-4.736426544224e-03,-4.604377552230e-03
4.505000000000e+00,-4.971552217450e-03,-4.159658271738e-03,-4.135582518228e-03,-4.448485160370e-03,-4.613881084460e-03,-4.988496221355e-03
4.505625000000e+00,-5.074376112403e-03,-4.320815198511e-03,-3.905701382726e-03,-4.224755443834e-03,-4.352341498116e-03,-4.635111476015e-03
4.506250000000e+00,-4.175084330370e-03,-4.440425318664e-03,-3.869979655645e-03,-3.904596037245e-03,-4.243523669024e-03,-3.232896936410e-03
4.506875000000e+00,-3.880392607583e-03,-4.490724168091e-03,-4.079653505447e-03,-3.586777177129e-03,-3.984872547076e-03,-4.015956374082e-03
4.507500000000e+00,-3.597354440774e-03,-4.450638788156e-03,-4.431785731605e-03,-3.625270473882e-03,-3.828217415759e-03,-3.549786829735e-03
4.508125000000e+00,-3.982573509231e-03,-4.307822023693e-03,-4.719821831915e-03,-4.046607535381e-03,-4.218109836713e-03,-4.203226610515e-03
4.508750000000e+00,-4.394055486901e-03,-4.059055827705e-03,-4.735630531309e-03,-4.316602459020e-03,-4.556183847413e-03,-5.006629842298e-03
4.509375000000e+00,-4.110568406994e-03,-3.709088003973e-03,-4.369081631867e-03,-3.993963645983e-03,-4.068337161301e-03,-4.024769580131e-03
4.510000000000e+00,-2.903487579363e-03,-3.268304251143e-03,-3.654978724031e-03,-3.361705246206e-03,-3.102766969243e-03,-3.402818493964e-03
4.510625000000e+00,-2.867188351675e-03,-2.749870106518e-03,-2.746598599827e-03,-2.996292160831e-03,-2.421176675187e-03,-2.160157709809e-03
4.511250000000e+00,-1.787872729494e-03,-2.167053425221e-03,-1.833844576586e-03,-2.825724331038e-03,-2.138488677971e-03,-1.766551266858e-03
4.511875000000e+00,-1.760341994231e-03,-1.531343319461e-03,-1.051470946516e-03,-2.147282571875e-03,-1.823784201133e-03,-2.099258215205e-03
4.512500000000e+00,-1.153182637661e-03,-8.517428648863e-04,-4.250744875833e-04,-7.312604805607e-04,-1.022013753016e-03,-1.543715469368e-03
4.513125000000e+00,-1.495911199229e-04,-1.352912325270e-04,1.204631655541e-04,6.031712249581e-04,1.597595515173e-04,1.222480231634e-03
4.513750000000e+00,7.533891220657e-04,6.114538275877e-04,7.002526645742e-04,9.713845716772e-04,9.586989305692e-04,7.616780803740e-04
4.514375000000e+00,8.442567841213e-04,1.380490463103e-03,1.393997122445e-03,7.191391251022e-04,1.051877790593e-03,-9.271102174243e-04
4.515000000000e+00,1.242455804130e-03,2.160633220115e-03,2.198965215403e-03,1.128457290550e-03,1.204938701097e-03,2.002622650526e-03
4.515625000000e+00,2.647194654350e-03,2.936537865746e-03,3.035750508729e-03,2.757100698501e-03,2.165750554330e-03,3.140815218020e-03
4.516250000000e+00,3.943500421579e-03,3.688869559557e-03,3.799723416628e-03,4.626782572291e-03,3.744884367581e-03,3.428694742607e-03
4.516875000000e+00,4.733646532655e-03,4.395696044198e-03,4.424782894512e-03,5.423006808015e-03,5.231279723605e-03,4.762415441460e-03
4.517500000000e+00,5.257662842479e-03,5.034866452652e-03,4.919744802807e-03,5.137408630358e-03,5.904167524130e-03,6.032478450598e-03
4.518125000000e+00,6.363730592288e-03,5.586871629370e-03,5.354805774287e-03,4.976504771535e-03,5.639847006330e-03,6.283696469192e-03
4.518750000000e+00,5.003981342232e-03,6.037539760384e-03,5.806044306372e-03,5.729803091231e-03,5.494766894552e-03,5.573081381098e-03
4.519375000000e+00,6.688675602386e-03,6.379937773193e-03,6.292200159513e-03,6.828526289357e-03,6.404652834766e-03,6.336787018572e-03
4.520000000000e+00,8.021032144527e-03,6.615021640179e-03,6.744539563679e-03,7.261600021430e-03,7.467559276232e-03,6.407313842111e-03
4.520625000000e+00,7.447900536981e-03,6.750866298475e-03,7.032972906734e-03,6.949289459240e-03,7.414260197517e-03,6.896502419643e-03
4.521250000000e+00,6.592254671304e-03,6.800638861616e-03,7.039001253684e-03,6.686652653882e-03,6.839107075255e-03,7.708387756477e-03
4.521875000000e+00,5.835912122310e-03,6.779776052109e-03,6.736688821763e-03,6.882504703446e-03,6.790179601623e-03,7.410972832934e-03
4.522500000000e+00,6.641275008358e-03,6.703015384468e-03,6.233824673577e-03,6.963916570005e-03,6.750345680741e-03,6.732258678582e-03
4.523125000000e+00,6.578996186798e-03,6.581962584746e-03,5.743221218176e-03,6.271085957439e-03,6.038774224395e-03,5.809049686497e-03
4.523750000000e+00,6.164681050665e-03,6.423745592616e-03,5.490479782862e-03,5.141357851873e-03,5.290369136042e-03,4.729971943070e-03
4.524375000000e+00,5.051584312362e-03,6.231038876769e-03,5.600548615226e-03,4.644965316754e-03,5.177677812158e-03,5.285747202636e-03
4.525000000000e+00,5.360928348165e-03,6.003404243573e-03,6.021209088809e-03,5.297395152506e-03,5.540822765483e-03,6.676922506386e-03
4.525625000000e+00,5.953977200907e-03,5.739567136143e-03,6.527383237676e-03,6.418846452973e-03,6.142858444548e-03,5.449642130854e-03
4.526250000000e+00,6.256801344700e-03,5.440010144773e-03,6.811659827030e-03,6.910827671861e-03,6.667254368829e-03,6.283229739480e-03
4.526875000000e+00,6.239480173111e-03,5.109176641120e-03,6.622670564027e-03,6.413758874918e-03,6.500208939981e-03,6.363606050179e-03
4.527500000000e+00,6.074290280111e-03,4.756660421668e-03,5.886486077492e-03,5.465272158115e-03,5.630409786762e-03,5.527469696290e-03
4.528125000000e+00,4.997101337309e-03,4.396994194902e-03,4.751433699247e-03,4.662062998173e-03,4.738535666343e-03,6.293262850416e-03
4.528750000000e+00,3.681532077543e-03,4.047985713182e-03,3.532107905315e-03,4.017950227007e-03,4.059598752949e-03,3.090476630693e-03
4.529375000000e+00,3.499850230763e-03,3.727906120063e-03,2.576755597648e-03,3.264577915017e-03,3.347983616704e-03,2.255339223191e-03
4.530000000000e+00,2.484689403716e-03,3.452125951931e-03,2.119559316926e-03,2.518008982106e-03,2.639528885191e-03,2.708060819611e-03
4.530625000000e+00,2.701826102587e-03,3.229950169487e-03,2.186767928002e-03,2.296619187106e-03,2.158226544895e-03,2.553380552863e-03
